,Region,Residence Type,Family Composition,Population Base,Sex,Age,Marital Status,Student,Country of Birth,Health,Ethnic Group,Religion,Economic Activity,Occupation,Industry,Hours worked per week,Approximated Social Grade
34563,2,0,1,0,1,0,0,1,1,2,2,1,1,6,5,3,2
34564,0,0,2,0,1,0,1,1,1,2,1,2,8,2,4,3,1
34565,2,0,2,0,0,2,0,1,1,3,1,1,5,5,0,3,0
34566,1,0,2,0,1,0,0,0,2,3,1,2,0,1,0,3,2
34567,5,0,2,0,0,6,1,1,1,2,1,2,5,8,10,3,2
34568,2,0,2,0,0,5,1,1,1,1,1,1,5,0,4,4,0
34569,1,0,2,0,1,7,3,1,1,2,1,2,1,5,8,2,2
34570,4,0,1,0,1,0,3,1,2,1,1,2,7,5,4,3,2
34571,2,0,2,0,0,5,0,1,1,3,1,1,1,8,10,3,1
34572,5,0,2,0,0,0,1,0,1,2,1,1,5,8,5,0,3
34573,2,0,2,0,0,4,1,1,1,1,1,6,1,4,11,0,0
34574,2,0,5,0,0,7,3,1,1,2,1,2,5,5,12,0,2
34575,5,0,1,0,1,4,0,1,1,2,1,1,5,9,4,0,0
34576,0,0,2,0,0,6,0,1,2,1,1,2,0,7,0,0,2
34577,5,0,3,0,0,0,1,1,1,1,1,1,1,9,0,2,0
34578,5,0,5,0,0,0,0,1,1,2,1,2,1,6,3,3,2
34579,3,0,2,0,1,5,3,0,1,1,1,2,5,0,4,0,4
34580,2,0,2,0,0,2,1,1,1,2,1,1,2,1,7,3,2
34581,3,0,5,0,0,2,0,1,1,2,1,2,1,6,2,4,1
34582,4,0,2,0,1,1,0,0,1,2,1,1,1,9,5,3,2
34583,0,0,3,0,1,2,0,1,1,1,1,1,3,4,2,2,2
34584,4,0,2,0,0,3,0,1,1,1,2,6,0,5,11,3,2
34585,3,0,6,0,1,3,0,1,1,3,1,2,5,0,2,3,4
34586,0,0,1,0,1,0,0,1,1,3,1,2,1,0,8,0,3
34587,5,0,2,0,1,6,0,1,1,1,1,2,1,6,0,0,2
34588,0,0,2,0,0,7,0,1,1,2,1,9,6,3,6,2,3
34589,1,0,5,0,0,5,1,0,1,1,3,2,0,9,10,0,4
34590,2,0,1,0,1,4,1,0,1,1,1,2,8,0,3,3,1
34591,4,0,2,0,1,7,0,1,1,1,3,2,1,1,6,0,4
34592,3,0,5,0,1,6,1,1,1,1,3,2,5,0,0,2,0
34593,3,0,2,0,0,3,4,1,1,2,1,2,1,4,0,2,2
34594,2,0,2,0,0,4,1,1,1,2,5,2,0,9,0,1,4
34595,2,0,2,0,0,5,1,1,1,2,1,2,0,0,8,3,2
34596,4,0,1,0,0,2,3,1,1,1,1,2,5,6,0,0,2
34597,4,0,2,0,1,1,0,1,1,1,0,2,0,9,10,0,3
34598,0,0,5,0,0,4,1,1,1,3,1,2,0,8,0,0,3
34599,3,0,5,0,1,0,0,1,1,1,1,1,7,4,0,3,4
34600,3,0,1,0,1,4,1,1,1,1,3,2,1,9,10,0,3
34601,2,0,2,0,1,4,0,1,1,4,1,2,1,6,0,0,0
34602,3,0,1,0,0,5,0,1,1,2,3,2,0,1,8,0,1
34603,3,0,3,0,1,2,0,0,2,1,1,1,1,4,8,2,1
34604,5,0,2,0,1,2,0,1,1,2,1,2,4,0,0,0,2
34605,4,0,2,0,1,5,0,0,1,3,1,2,1,1,0,3,4
34606,0,0,3,0,0,1,0,1,1,3,1,2,0,0,7,0,3
34607,1,0,1,0,0,7,0,1,1,3,1,1,0,0,5,0,4
34608,1,0,2,0,0,4,0,0,1,2,3,2,1,4,8,2,4
34609,2,0,1,0,0,0,0,0,1,1,1,9,9,2,0,0,2
34610,1,0,2,0,0,2,3,1,1,2,1,2,1,9,2,3,3
34611,5,0,3,0,0,2,0,1,1,1,1,2,4,7,4,2,0
34612,0,0,2,0,0,0,0,1,1,2,1,6,1,0,11,2,0
34613,5,0,2,0,0,5,1,0,1,2,1,2,5,0,0,0,2
34614,0,0,1,0,0,5,0,1,1,1,4,2,6,9,4,0,2
34615,5,0,2,0,1,0,0,1,1,2,2,2,1,6,0,3,3
34616,0,0,1,0,0,3,1,1,1,1,1,4,1,9,0,0,2
34617,3,0,2,0,0,2,0,1,1,1,2,2,9,5,0,3,2
34618,5,0,5,0,1,2,0,1,1,1,1,1,1,2,2,0,2
34619,2,0,2,0,0,5,0,1,1,1,1,2,1,0,10,0,2
34620,5,0,2,0,1,3,1,1,1,5,1,2,1,0,0,3,3
34621,1,0,5,0,1,0,0,1,1,3,1,1,0,9,7,3,0
34622,5,0,5,0,1,4,1,1,1,4,1,2,1,0,10,2,4
34623,5,0,5,0,0,7,1,0,1,1,1,1,6,3,0,0,0
34624,0,0,2,0,0,6,0,1,1,1,1,9,1,1,8,0,2
34625,0,0,2,0,0,0,1,1,1,3,1,2,0,2,8,0,0
34626,1,0,5,0,1,0,1,0,1,2,1,1,7,9,9,3,4
34627,3,0,5,0,1,2,0,0,1,1,1,9,0,2,0,0,0
34628,2,0,4,0,1,3,0,1,1,5,1,2,1,1,10,3,4
34629,3,0,0,0,0,7,0,1,2,2,1,2,1,5,0,0,4
34630,5,0,3,0,0,0,0,1,1,1,1,2,1,4,3,1,4
34631,1,0,4,0,0,4,0,0,1,1,1,1,1,7,2,2,4
34632,0,0,2,0,1,2,3,1,2,1,1,2,1,0,12,0,0
34633,3,0,1,0,1,4,4,0,1,3,1,2,7,0,12,3,4
34634,2,0,2,0,1,1,3,1,1,2,1,1,6,2,2,0,0
34635,3,0,5,0,0,2,1,1,1,2,1,1,5,0,4,4,0
34636,1,0,5,0,1,5,3,0,1,1,1,1,0,0,9,0,1
34637,5,0,2,0,0,6,0,1,1,2,1,2,8,7,0,2,1
34638,2,0,1,0,1,2,0,1,1,2,1,2,0,0,8,3,1
34639,2,0,2,0,0,0,0,0,2,1,1,2,1,1,4,1,2
34640,0,0,1,0,0,4,0,1,2,3,1,1,1,2,10,3,2
34641,5,0,1,0,1,6,0,1,1,5,1,2,4,4,4,3,4
34642,4,0,1,0,1,4,1,1,2,1,1,2,5,9,10,0,2
34643,2,0,5,0,1,7,0,1,1,2,3,2,1,0,4,3,4
34644,3,0,2,0,1,5,1,1,1,5,1,2,1,3,3,2,2
34645,4,0,2,0,1,7,0,1,2,1,1,2,1,0,6,0,2
34646,0,0,5,0,1,1,0,0,2,1,1,2,1,3,8,0,4
34647,5,0,2,0,0,3,1,1,1,1,0,2,5,0,11,0,2
34648,5,0,6,0,1,0,3,1,1,3,1,6,0,0,9,0,1
34649,3,0,2,0,0,0,1,1,1,1,1,1,0,4,11,2,3
34650,0,0,2,0,0,7,0,1,1,2,1,1,1,2,0,0,1
34651,3,0,2,0,1,7,1,1,1,2,4,9,0,7,12,0,1
34652,3,0,2,0,0,1,0,0,1,2,1,1,1,1,10,0,4
34653,1,0,2,0,0,2,3,0,1,3,1,2,0,5,6,0,0
34654,0,0,2,0,1,1,0,1,1,1,1,2,0,6,0,4,2
34655,0,0,2,0,0,6,1,1,1,1,1,1,2,4,0,3,2
34656,4,0,2,0,0,1,0,1,1,2,1,9,1,6,8,0,4
34657,5,0,2,0,0,1,3,1,1,1,1,1,8,0,2,0,1
34658,5,0,2,0,1,0,4,1,1,2,1,2,1,0,6,0,4
34659,3,0,2,0,0,2,1,1,1,5,1,2,0,7,0,0,1
34660,0,0,2,0,0,0,0,1,2,2,2,2,0,0,8,3,1
34661,5,0,0,0,1,1,0,1,1,2,3,1,3,7,0,0,2
34662,2,0,2,0,0,2,0,1,1,1,1,1,0,3,8,2,2
34663,0,0,2,0,0,0,1,1,1,1,3,1,6,0,10,0,2
34664,4,0,2,0,1,5,0,0,1,1,3,1,6,1,0,0,0
34665,2,0,5,0,1,1,4,0,1,1,1,2,7,7,12,0,1
34666,5,0,2,0,0,3,0,1,2,1,1,1,1,1,11,0,4
34667,5,0,1,0,1,3,0,1,1,1,1,1,0,7,0,0,2
34668,3,0,2,0,1,6,4,0,1,1,4,2,3,4,0,0,3
34669,3,0,3,0,0,3,1,1,1,1,1,2,6,9,6,2,0
34670,2,0,5,0,0,3,0,1,1,1,1,2,1,6,2,0,2
34671,4,0,2,0,0,5,0,0,2,2,1,2,0,3,4,3,1
34672,2,0,2,0,1,4,0,0,1,4,1,2,1,4,4,0,2
34673,4,0,2,0,0,0,4,1,2,3,1,2,1,9,0,0,2
34674,0,0,2,0,1,7,0,1,1,1,1,1,5,3,4,2,3
34675,2,0,5,0,1,0,0,1,1,3,1,1,0,3,3,4,1
34676,3,0,2,0,1,4,4,1,1,2,1,2,2,9,0,0,2
34677,5,0,0,0,1,5,1,0,1,1,1,6,1,0,9,0,2
34678,1,0,2,0,1,7,0,1,1,1,1,2,4,4,0,3,4
34679,5,0,5,0,1,4,1,1,1,2,1,2,8,7,0,3,3
34680,4,0,5,0,1,1,0,1,1,2,3,1,2,0,2,0,1
34681,4,0,3,0,1,2,0,1,1,2,1,1,6,5,4,3,0
34682,2,0,2,0,1,2,0,1,1,2,1,1,2,9,2,4,0
34683,5,0,2,0,0,4,0,1,1,2,1,2,5,1,0,0,2
34684,3,0,1,0,1,5,1,0,1,1,1,2,1,2,2,2,4
34685,1,0,5,0,0,2,1,0,2,2,1,2,5,3,4,0,3
34686,0,0,2,0,1,2,3,1,1,1,1,2,0,2,3,3,3
34687,2,0,1,0,1,2,0,1,1,2,1,8,1,2,0,3,2
34688,3,0,5,0,1,0,0,1,1,2,1,1,5,0,0,0,2
34689,5,0,5,0,1,7,0,0,1,0,1,2,0,0,4,0,1
34690,4,0,1,0,1,5,0,0,1,3,1,1,5,7,7,3,2
34691,4,0,3,0,1,2,0,1,1,2,1,6,1,7,0,0,2
34692,1,0,1,0,1,6,1,1,1,1,1,2,1,8,8,2,2
34693,3,0,2,0,1,6,1,0,1,1,1,5,1,1,12,3,1
34694,1,0,2,0,0,4,0,0,1,1,1,6,5,9,6,2,1
34695,1,0,3,0,0,0,0,1,1,3,1,2,8,0,0,0,0
34696,3,0,3,0,1,7,3,1,1,1,1,2,1,0,0,0,2
34697,5,0,2,0,0,1,1,1,1,1,3,2,6,0,8,0,3
34698,1,0,3,0,0,4,1,1,1,5,1,2,1,0,11,1,2
34699,2,0,2,0,1,4,0,1,1,1,1,2,0,0,0,0,1
34700,4,0,2,0,1,5,0,1,1,2,1,1,5,0,0,0,0
34701,5,0,3,0,1,3,0,1,1,2,2,2,5,5,10,0,2
34702,5,0,2,0,1,5,0,1,1,1,1,1,1,0,2,0,3
34703,1,0,5,0,0,0,0,1,1,1,1,2,0,8,0,0,1
34704,5,0,5,0,0,0,1,1,1,1,3,9,4,4,0,0,0
34705,5,0,2,0,0,4,1,1,1,2,1,2,5,0,6,0,2
34706,3,0,2,0,1,0,3,1,1,1,1,2,1,3,7,0,0
34707,2,0,2,0,1,0,4,0,1,2,1,1,0,2,10,3,4
34708,2,0,3,0,0,3,0,1,1,1,1,2,0,6,5,0,0
34709,2,0,2,0,1,5,1,1,1,5,1,1,1,4,2,3,3
34710,2,0,0,0,0,3,1,1,2,1,1,1,1,0,10,2,2
34711,1,0,3,0,1,6,0,0,2,2,1,2,0,1,8,4,0
34712,5,0,5,0,1,3,0,1,1,1,1,1,0,9,12,0,2
34713,4,0,5,0,1,5,1,1,2,2,3,2,5,9,4,0,4
34714,5,0,2,0,0,0,0,1,1,1,1,6,1,5,0,0,2
34715,3,0,2,0,1,5,1,1,1,1,3,2,2,8,0,3,2
34716,2,0,3,0,1,0,4,1,1,3,1,2,8,0,0,0,4
34717,3,0,2,0,1,0,3,1,1,5,1,2,0,5,0,0,2
34718,0,0,3,0,1,3,1,0,1,1,1,6,3,7,0,0,2
34719,4,0,1,0,1,4,0,1,1,2,1,1,5,4,12,2,1
34720,5,0,5,0,1,5,0,1,1,2,4,6,1,9,5,0,2
34721,0,0,2,0,1,1,0,1,1,1,1,1,6,8,11,4,3
34722,5,0,1,0,1,5,1,1,1,4,1,2,1,9,6,1,1
34723,5,0,2,0,0,6,0,1,1,1,1,2,5,4,6,2,3
34724,2,0,2,0,0,6,0,1,1,3,1,1,5,9,0,0,2
34725,3,0,5,0,1,2,0,1,1,1,1,2,1,7,10,3,4
34726,4,0,1,0,1,7,0,1,1,2,1,2,1,7,6,0,4
34727,1,0,5,0,0,2,1,1,1,2,1,6,1,0,2,0,4
34728,4,0,5,0,0,7,1,0,1,1,1,2,1,6,8,0,2
34729,4,0,5,0,0,4,0,0,1,2,1,2,1,9,5,1,1
34730,4,0,5,0,0,4,1,1,1,2,1,1,6,0,10,0,2
34731,2,0,2,0,1,0,0,1,1,3,1,2,1,3,6,0,2
34732,5,0,5,0,1,3,0,1,1,3,1,9,5,1,4,0,2
34733,5,0,2,1,1,0,1,1,1,1,1,1,6,0,5,0,0
34734,0,0,3,0,1,0,1,1,1,1,1,2,5,8,7,0,4
34735,1,0,2,0,1,1,0,1,1,2,1,2,1,4,6,4,1
34736,5,0,5,0,1,1,1,0,1,2,1,2,5,1,4,3,4
34737,5,0,2,0,0,0,1,1,1,1,1,1,0,8,6,0,0
34738,0,0,6,0,1,1,0,0,2,1,1,2,0,4,0,3,4
34739,5,0,1,0,1,7,1,1,2,4,1,1,2,6,12,0,1
34740,3,0,2,0,1,6,0,1,1,3,1,2,0,4,12,0,4
34741,5,0,2,0,0,1,1,1,2,3,1,2,1,4,10,2,2
34742,1,0,4,0,0,0,0,1,1,1,1,2,8,1,9,0,4
34743,3,0,1,0,1,6,1,1,1,3,1,2,1,9,0,2,4
34744,0,0,5,0,0,0,1,1,1,1,1,2,1,6,0,3,4
34745,1,0,1,0,1,2,0,1,1,2,4,6,0,0,4,0,1
34746,5,0,1,0,1,4,0,1,1,2,1,2,0,0,0,2,3
34747,4,0,1,0,0,4,0,1,1,1,1,2,0,3,0,0,1
34748,3,0,2,0,1,3,1,1,1,2,1,2,0,5,3,4,2
34749,0,0,1,0,1,3,0,1,1,1,1,2,5,7,6,1,0
34750,5,0,2,0,0,4,0,1,1,2,1,2,0,6,10,3,4
34751,5,0,6,0,1,0,0,0,1,2,1,1,1,0,11,0,2
34752,0,0,1,0,0,1,0,1,1,2,3,2,1,8,0,3,1
34753,5,0,2,0,0,2,4,1,1,3,1,2,7,0,4,0,2
34754,2,0,1,0,1,3,1,1,1,2,3,2,1,2,5,3,1
34755,3,0,2,0,1,0,1,1,1,1,1,2,1,8,11,0,4
34756,4,0,2,0,1,4,1,1,2,2,1,1,5,2,0,0,4
34757,4,0,0,0,1,0,1,1,2,3,1,2,2,0,2,0,4
34758,3,0,5,0,0,5,0,1,1,1,1,2,5,0,10,3,4
34759,1,0,2,0,1,3,1,1,1,1,1,2,7,2,3,3,1
34760,0,0,2,0,0,3,3,1,1,1,1,1,1,4,6,0,2
34761,4,0,2,0,1,7,0,1,1,5,1,2,9,0,2,0,2
34762,0,0,2,0,1,3,3,1,2,1,3,2,8,0,5,4,4
34763,1,0,1,0,0,0,0,1,1,1,1,2,4,2,2,3,2
34764,2,0,2,0,1,0,0,1,1,0,1,2,1,1,0,3,3
34765,1,0,5,0,0,6,0,1,2,2,0,1,2,1,10,0,0
34766,2,0,3,0,1,0,0,1,1,1,1,2,3,8,0,0,3
34767,5,0,1,0,1,6,4,1,1,1,1,2,0,9,4,0,2
34768,5,0,6,0,1,2,0,1,1,1,1,2,1,7,2,3,2
34769,2,0,2,0,1,2,0,1,2,1,4,1,1,2,6,0,4
34770,1,0,2,0,1,0,0,1,2,2,3,2,1,6,0,0,2
34771,0,0,2,0,1,5,0,1,1,2,1,2,1,0,0,3,4
34772,3,0,1,0,0,1,3,1,1,3,1,2,1,2,6,3,2
34773,3,0,0,0,1,5,1,1,2,1,1,1,1,4,11,4,0
34774,1,0,2,0,1,2,0,0,1,1,0,9,6,9,4,3,2
34775,1,0,1,0,1,2,0,1,1,3,1,1,1,2,0,0,0
34776,5,0,5,0,1,0,1,1,1,1,1,2,0,4,0,0,2
34777,4,0,2,0,1,5,0,1,1,2,1,9,1,0,12,0,0
34778,3,0,2,0,1,3,0,1,1,2,1,2,5,3,0,0,2
34779,2,0,5,0,0,3,0,1,1,2,1,2,6,2,9,0,4
34780,5,0,2,0,0,4,0,1,1,2,1,2,4,2,12,3,0
34781,2,0,2,0,0,4,0,1,1,2,1,1,1,2,0,3,0
34782,0,0,2,0,0,0,1,1,1,3,1,1,0,2,2,2,0
34783,5,0,3,0,1,7,3,0,1,2,1,2,1,3,8,4,0
34784,3,0,2,0,0,0,0,0,1,1,1,2,5,0,0,0,4
34785,5,0,2,0,0,7,0,1,2,1,1,2,1,2,9,0,2
34786,2,0,2,1,0,1,1,1,1,1,1,1,7,5,0,2,4
34787,5,0,1,0,1,0,0,0,1,3,1,2,6,9,2,3,3
34788,2,0,2,0,1,7,1,1,1,1,1,2,1,5,0,0,0
34789,0,0,2,0,1,2,1,1,1,2,1,2,1,9,8,0,2
34790,3,0,5,0,1,3,1,1,1,2,1,1,5,5,4,0,2
34791,2,0,1,0,0,6,0,1,1,1,1,1,1,3,11,2,1
34792,1,0,2,0,1,1,1,1,2,3,0,2,0,5,6,3,2
34793,5,0,5,0,0,5,1,1,1,2,1,2,5,0,10,3,3
34794,3,0,5,0,1,2,2,1,1,2,1,1,1,4,10,1,4
34795,5,0,6,0,0,0,0,1,1,1,1,2,0,5,2,0,4
34796,3,0,3,0,1,4,1,1,1,2,4,6,5,0,0,4,3
34797,3,0,3,0,1,2,0,1,2,1,1,2,1,2,2,3,1
34798,1,0,3,0,0,5,1,1,2,1,1,0,0,7,2,0,4
34799,2,0,2,0,0,2,3,1,1,2,1,2,1,0,5,0,2
34800,2,0,2,0,1,5,0,1,1,2,1,4,0,3,0,0,3
34801,0,0,2,0,1,0,0,1,1,1,1,2,9,9,9,2,1
34802,2,0,5,0,1,6,0,0,1,1,1,1,7,9,0,0,0
34803,0,0,2,0,1,5,1,1,1,1,1,4,1,7,0,1,0
34804,0,0,5,0,0,2,1,1,1,3,1,1,0,5,8,3,4
34805,0,0,2,0,1,3,0,1,1,1,1,2,1,5,10,3,2
34806,3,0,2,0,1,5,0,1,1,1,1,2,3,9,0,3,3
34807,3,0,2,0,0,3,1,1,1,2,1,9,0,9,2,1,4
34808,0,0,2,0,1,7,4,1,1,1,1,2,0,5,9,0,3
34809,3,0,2,0,1,3,0,1,1,2,1,6,5,6,10,3,4
34810,0,0,2,0,1,0,1,1,1,1,1,9,0,6,8,4,0
34811,5,0,2,0,1,0,1,1,1,2,1,4,1,4,2,0,4
34812,5,0,4,0,1,0,0,0,1,1,1,9,1,4,4,4,0
34813,1,0,2,0,1,4,0,0,1,2,1,2,5,1,0,0,3
34814,0,0,1,0,1,6,0,1,1,2,1,2,6,9,4,0,0
34815,5,0,2,0,0,2,0,1,1,1,1,1,5,2,5,2,4
34816,0,0,2,0,1,4,1,1,1,1,1,2,5,0,12,3,2
34817,4,0,2,0,0,4,1,1,1,1,1,1,5,1,6,0,4
34818,3,0,2,0,0,2,0,1,1,1,1,2,3,8,6,2,0
34819,5,0,5,0,1,2,0,1,1,1,1,7,1,0,0,3,2
34820,3,0,3,0,1,1,0,1,0,2,1,2,2,1,0,0,2
34821,5,0,5,0,0,4,1,1,1,1,3,2,4,0,0,4,3
34822,3,0,2,0,1,0,1,0,1,4,1,2,5,2,4,3,3
34823,0,0,3,0,1,3,0,0,1,2,1,1,5,0,4,2,2
34824,3,0,5,0,0,3,0,1,1,3,1,4,1,1,2,3,1
34825,5,0,2,0,0,5,4,1,1,2,1,2,5,9,2,0,1
34826,0,0,2,0,1,4,4,1,1,2,1,2,5,5,11,3,1
34827,4,0,1,0,0,0,0,1,1,1,1,2,1,1,2,3,3
34828,4,0,2,0,0,6,4,0,2,2,1,1,2,0,5,4,0
34829,5,0,2,0,1,2,0,1,1,2,1,2,3,7,11,0,0
34830,4,0,2,0,1,6,1,1,1,1,1,2,2,1,0,1,2
34831,1,0,1,0,0,2,1,1,1,2,1,9,1,0,4,0,1
34832,4,0,2,0,1,5,1,1,1,3,1,1,8,0,0,3,2
34833,2,0,1,0,0,5,3,1,1,1,1,2,1,0,2,0,0
34834,1,0,2,0,0,0,0,1,2,2,1,1,5,0,8,2,0
34835,2,0,1,0,0,1,1,0,1,2,1,1,5,9,4,2,2
34836,4,0,1,0,1,0,1,1,1,1,1,2,3,0,4,0,1
34837,5,0,2,0,0,3,0,1,1,2,1,2,5,6,0,3,0
34838,5,0,3,0,0,6,1,1,1,2,4,1,1,4,4,0,4
34839,3,0,1,0,0,0,0,1,1,2,1,4,0,0,0,0,2
34840,2,0,5,0,1,2,1,1,2,2,1,2,4,0,3,2,3
34841,5,0,2,0,1,7,0,1,1,2,1,9,0,0,7,0,1
34842,3,0,2,0,1,5,0,1,1,2,1,2,9,4,0,0,4
34843,4,0,2,0,0,0,1,1,1,2,4,1,1,0,7,0,3
34844,3,0,2,0,0,1,1,1,1,1,1,2,0,2,11,2,2
34845,0,0,2,0,1,4,1,0,1,3,1,1,1,5,0,0,1
34846,5,0,3,0,0,7,3,1,1,1,1,0,5,8,0,0,3
34847,3,0,1,0,0,3,4,0,1,4,1,1,1,9,8,3,2
34848,4,0,2,0,1,2,1,1,1,1,1,2,6,7,8,0,0
34849,3,0,1,0,1,1,0,1,1,1,1,2,5,0,0,3,0
34850,4,0,2,0,1,7,0,1,1,2,1,1,0,7,8,0,4
34851,4,0,3,0,0,2,0,0,1,1,3,2,5,8,0,2,1
34852,2,0,1,0,1,0,1,0,2,1,1,2,7,3,10,0,0
34853,1,0,1,0,0,6,1,1,1,1,1,2,9,9,4,0,0
34854,5,0,2,0,1,4,0,1,1,1,1,2,1,4,0,4,2
34855,5,0,2,0,1,0,1,1,1,1,1,2,8,0,4,3,2
34856,3,0,5,0,1,1,0,1,1,2,1,2,6,9,3,4,0
34857,0,0,2,0,1,4,0,1,2,2,1,2,2,2,0,0,1
34858,5,0,3,0,1,0,1,1,2,1,1,5,5,1,0,2,0
34859,2,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,2
34860,5,0,2,0,0,4,0,1,1,1,1,2,6,0,8,0,1
34861,3,0,2,0,1,5,0,0,1,1,1,2,0,9,10,1,3
34862,4,0,1,0,0,3,3,1,1,1,1,1,4,1,11,2,1
34863,3,0,2,0,0,2,0,0,2,2,1,2,1,2,11,1,2
34864,3,0,2,0,1,5,2,1,2,1,1,2,0,7,11,0,4
34865,2,0,2,0,1,4,0,1,1,1,1,1,2,1,11,3,0
34866,5,0,1,0,1,0,1,0,1,2,1,2,0,0,0,4,3
34867,5,0,5,0,1,6,1,1,1,2,1,2,1,8,2,0,2
34868,3,0,2,0,0,5,0,1,1,2,1,2,5,2,0,3,0
34869,2,0,2,0,1,4,0,1,1,3,3,1,1,2,4,1,4
34870,3,0,5,0,0,0,1,1,1,1,3,1,2,8,6,3,0
34871,5,0,2,0,0,2,0,1,1,2,1,1,2,0,0,1,2
34872,1,0,2,0,1,1,1,1,1,1,3,2,0,4,8,0,4
34873,2,0,1,0,1,7,1,1,1,3,1,1,2,3,8,3,3
34874,4,0,2,0,1,2,1,1,1,3,1,2,7,0,6,0,4
34875,4,0,0,0,1,6,0,0,1,4,1,2,0,9,2,0,3
34876,3,0,5,0,0,1,0,0,1,1,1,9,0,5,11,0,0
34877,2,0,2,0,0,2,1,0,2,3,1,2,9,4,2,0,2
34878,4,0,2,0,1,7,1,1,0,1,1,2,1,0,12,0,4
34879,2,0,3,0,0,6,0,1,1,1,1,1,1,5,3,0,1
34880,3,0,5,0,1,2,0,1,0,2,2,2,5,7,3,3,0
34881,1,0,2,0,1,6,1,1,2,2,3,1,5,8,5,0,3
34882,0,0,2,0,1,2,2,0,1,3,1,1,0,5,10,2,1
34883,5,0,1,0,0,2,0,0,1,1,1,2,1,3,11,3,0
34884,1,0,2,0,1,4,0,0,1,3,3,1,1,2,8,0,4
34885,2,0,2,0,0,7,1,1,1,1,1,2,1,1,2,3,1
34886,2,0,2,0,0,1,3,1,1,1,1,1,5,3,8,3,1
34887,3,0,2,0,0,0,1,0,1,1,1,2,1,6,11,0,2
34888,3,0,1,0,0,4,3,1,1,3,1,2,6,4,4,0,3
34889,5,0,2,0,0,1,1,1,1,1,3,2,1,9,12,0,0
34890,4,0,5,0,0,5,4,1,1,2,1,1,4,0,0,3,4
34891,0,0,5,0,1,2,1,1,1,1,1,2,0,5,8,3,1
34892,5,0,1,0,0,1,0,1,2,2,1,1,1,3,4,2,0
34893,5,0,2,0,0,0,1,1,2,2,3,1,1,9,4,0,4
34894,0,0,1,0,0,4,1,0,1,2,3,2,1,0,3,0,4
34895,5,0,2,0,1,0,0,1,1,1,1,1,6,4,3,0,1
34896,3,0,1,0,1,2,1,1,1,3,1,2,1,0,0,0,1
34897,5,0,2,0,1,7,3,1,1,3,1,7,1,2,6,3,1
34898,5,0,2,0,1,0,4,1,2,1,1,2,1,0,0,0,2
34899,3,0,1,0,1,6,0,1,1,1,1,1,0,0,11,0,2
34900,4,0,2,0,1,6,1,1,1,1,1,1,0,1,2,2,4
34901,0,0,2,0,0,5,0,0,1,3,1,2,1,2,12,3,4
34902,4,0,1,0,1,0,1,0,1,1,1,2,8,4,12,0,3
34903,3,0,0,0,0,4,1,0,1,1,1,2,3,0,0,2,4
34904,5,0,3,0,1,2,1,1,1,1,1,2,1,6,8,3,2
34905,0,0,2,0,1,3,1,1,1,3,1,2,0,0,12,3,3
34906,3,0,2,0,0,5,0,1,1,2,2,9,1,8,3,3,4
34907,5,0,2,0,1,1,1,1,1,1,3,2,8,1,10,3,0
34908,0,0,2,0,1,1,1,1,1,1,1,6,2,2,4,0,2
34909,0,0,1,0,0,6,1,1,1,1,1,2,1,2,6,0,4
34910,2,0,5,0,0,0,0,1,1,1,1,2,1,7,10,0,4
34911,4,0,2,0,1,7,3,0,1,2,1,2,5,9,10,0,4
34912,2,0,1,0,1,4,1,1,1,2,1,1,8,0,4,0,4
34913,5,0,4,0,1,4,4,1,1,2,1,6,0,0,4,0,1
34914,4,0,3,0,1,3,0,0,1,2,4,2,0,0,10,0,2
34915,4,0,3,0,1,0,1,1,1,3,1,2,0,3,2,0,4
34916,3,0,2,0,0,4,0,1,1,2,0,2,5,5,10,0,4
34917,3,0,2,0,0,0,0,0,1,1,1,1,1,7,2,0,3
34918,2,0,5,0,1,4,1,1,1,3,3,6,1,6,0,0,4
34919,5,0,1,0,0,3,0,1,1,1,1,2,7,0,0,0,4
34920,2,0,2,0,0,1,0,1,2,2,1,1,1,6,2,0,4
34921,2,0,2,2,1,2,3,1,1,2,1,2,1,0,0,3,1
34922,5,0,1,0,0,1,0,1,1,1,1,2,8,6,2,0,0
34923,5,0,2,0,0,4,0,1,1,1,1,1,8,6,0,0,4
34924,1,0,0,0,1,3,1,1,1,1,1,1,5,8,0,0,3
34925,2,0,3,0,1,3,0,1,1,3,1,9,3,4,4,0,3
34926,4,0,3,0,1,2,0,1,1,1,1,2,1,4,8,0,2
34927,0,0,3,0,0,1,0,0,1,1,1,2,6,2,0,0,0
34928,3,0,3,0,0,0,1,1,1,2,1,2,5,0,5,0,0
34929,1,0,1,0,1,3,0,1,1,2,1,2,1,0,11,2,0
34930,4,0,1,0,0,4,1,1,1,1,1,2,3,1,5,0,0
34931,3,0,2,0,1,1,1,1,1,1,1,2,6,1,2,3,4
34932,1,0,2,0,0,0,0,1,1,1,1,1,1,4,3,0,1
34933,0,0,2,0,1,3,0,1,1,1,1,1,4,4,4,1,2
34934,0,0,2,0,0,3,1,1,1,1,1,1,1,6,10,0,4
34935,1,0,2,0,0,4,0,1,1,2,1,2,1,2,4,0,4
34936,1,0,3,0,0,7,1,1,1,2,1,1,1,0,7,0,3
34937,4,0,3,0,0,1,0,1,1,1,1,2,1,8,4,3,4
