,Region,Residence Type,Family Composition,Population Base,Sex,Age,Marital Status,Student,Country of Birth,Health,Ethnic Group,Religion,Economic Activity,Occupation,Industry,Hours worked per week,Approximated Social Grade
43534,0,0,2,0,1,6,1,1,1,1,1,2,5,6,11,0,3
43535,2,0,1,0,1,7,4,1,1,2,3,2,8,9,2,0,4
43536,0,0,2,0,0,3,1,1,1,1,1,1,1,7,4,3,2
43537,5,0,2,0,1,0,0,1,1,1,1,2,0,0,0,0,0
43538,1,0,2,0,1,1,0,1,1,2,1,2,7,4,9,0,2
43539,3,0,2,0,0,5,1,1,1,3,1,2,5,2,8,0,1
43540,2,0,0,0,1,3,0,1,1,2,1,2,8,2,1,0,2
43541,0,0,5,0,0,7,4,1,1,2,1,2,5,8,6,0,3
43542,2,0,3,0,1,3,3,1,1,1,1,2,1,4,10,2,2
43543,2,0,5,0,0,4,0,1,1,1,1,9,1,9,4,2,4
43544,4,0,2,0,1,5,1,1,1,1,1,2,2,0,0,4,2
43545,5,0,2,0,0,3,1,1,1,1,1,2,2,8,6,2,3
43546,2,0,2,0,0,2,1,1,1,2,1,2,1,7,4,3,4
43547,3,0,3,0,1,0,0,0,1,1,1,2,0,0,0,0,0
43548,0,0,2,0,1,0,0,1,1,1,1,2,0,0,0,0,0
43549,0,0,4,0,1,3,2,1,1,2,1,2,1,9,9,0,4
43550,2,0,2,0,0,4,1,1,1,1,1,2,1,8,6,3,3
43551,3,0,1,0,1,5,3,1,1,2,1,2,5,6,9,0,3
43552,3,0,0,0,0,0,0,0,1,1,1,9,0,0,0,0,0
43553,4,0,2,0,0,3,1,1,1,4,1,1,1,3,4,2,2
43554,3,0,1,0,1,1,0,0,1,2,1,2,4,4,4,1,2
43555,0,0,5,0,1,0,0,1,1,1,2,2,0,0,0,0,0
43556,3,0,2,0,0,3,1,1,1,2,1,1,1,8,2,3,4
43557,2,0,1,0,0,5,4,1,1,5,1,2,8,6,11,0,2
43558,5,0,1,0,1,3,2,1,1,1,1,2,1,2,8,3,1
43559,0,0,2,0,0,3,1,1,1,2,1,2,1,9,5,1,4
43560,5,0,2,0,0,3,1,1,1,2,1,1,1,7,4,3,1
43561,3,0,2,0,1,2,1,1,1,2,1,1,1,6,11,3,4
43562,3,0,2,0,0,1,0,1,2,1,1,1,0,0,0,0,0
43563,5,0,2,0,0,6,0,1,1,4,1,2,5,5,4,0,3
43564,5,0,2,0,1,0,0,0,1,1,1,9,0,0,0,0,0
43565,2,0,2,0,1,0,0,0,1,1,1,2,0,0,0,0,0
43566,5,0,2,0,0,5,1,1,1,2,1,2,2,1,4,2,1
43567,1,0,5,0,0,1,0,1,1,1,1,2,1,8,8,3,4
43568,5,0,4,0,1,0,0,1,1,0,1,1,0,0,0,0,0
43569,2,0,2,0,1,7,1,1,1,2,1,2,5,2,10,0,1
43570,1,0,5,0,1,2,0,1,1,2,3,6,1,5,2,3,3
43571,4,0,2,0,0,4,1,1,1,2,1,2,1,5,2,3,3
43572,5,0,2,0,1,0,0,1,1,1,1,2,0,0,0,0,0
43573,2,0,2,0,0,2,1,1,1,1,1,1,3,0,0,0,4
43574,5,0,2,0,1,0,0,0,1,1,1,2,0,0,0,0,0
43575,1,0,2,0,1,7,1,1,1,1,2,2,5,4,2,2,1
43576,2,0,5,0,1,2,0,1,1,1,1,2,1,7,2,3,4
43577,5,0,2,0,1,2,0,1,1,1,1,1,7,4,2,0,3
43578,3,0,2,0,1,3,0,1,1,4,1,2,8,7,5,0,4
43579,2,0,2,0,1,3,1,1,2,1,3,1,1,9,4,3,2
43580,2,0,1,0,1,3,3,1,1,2,3,6,1,7,4,4,4
43581,0,0,3,0,1,0,0,0,1,1,1,1,0,0,0,0,0
43582,1,0,2,0,1,3,1,1,1,1,1,2,2,2,6,1,4
43583,2,0,1,0,0,0,0,0,1,1,1,2,0,0,0,0,0
43584,2,0,2,0,1,3,0,1,1,1,1,2,1,5,3,2,3
43585,1,0,2,0,1,7,1,1,1,2,1,2,5,0,0,0,4
43586,4,0,2,0,0,5,1,1,1,3,1,2,5,2,2,0,2
43587,4,0,3,0,1,7,4,1,1,1,1,2,5,0,0,0,2
43588,0,0,2,0,1,7,1,1,1,3,1,2,5,8,2,0,4
43589,4,0,5,0,0,7,3,1,1,1,1,2,5,9,12,0,4
43590,2,0,3,0,0,3,0,1,1,1,1,9,1,8,4,4,4
43591,5,0,1,0,1,2,0,1,1,1,1,9,3,9,11,0,4
43592,3,0,2,0,0,4,1,1,1,2,1,2,1,2,8,3,1
43593,4,0,3,0,1,6,0,1,1,1,1,2,5,4,9,0,2
43594,5,0,3,0,0,4,3,1,1,2,1,2,1,1,5,3,1
43595,1,0,3,0,0,5,3,1,1,1,1,2,2,5,2,3,3
43596,2,0,5,0,1,2,0,1,1,3,1,2,1,9,8,3,2
43597,2,0,2,0,0,7,1,1,1,5,1,2,5,5,10,0,3
43598,2,0,1,0,0,4,3,1,1,2,3,6,1,3,8,3,2
43599,2,0,2,0,0,7,1,1,1,4,1,2,5,0,0,0,4
43600,2,0,5,0,1,5,3,1,1,3,1,2,5,2,6,0,2
43601,3,0,2,0,1,4,1,1,1,2,1,9,1,6,11,3,4
43602,2,0,2,0,1,2,2,1,1,1,1,1,2,7,4,4,4
43603,4,0,2,0,1,3,1,1,1,1,1,1,1,6,11,3,4
43604,0,0,3,0,1,1,0,0,1,2,1,2,4,0,0,1,2
43605,2,0,5,0,1,2,0,1,1,1,1,1,2,9,2,3,4
43606,0,0,2,0,1,3,1,1,1,2,1,1,1,4,2,2,2
43607,5,0,2,0,1,1,0,1,1,2,1,2,1,7,4,4,4
43608,3,0,1,0,1,7,4,1,1,3,1,9,5,0,0,0,3
43609,1,0,2,0,1,4,1,1,1,2,1,2,1,5,5,4,4
43610,2,0,2,0,0,7,1,1,1,1,1,2,5,5,2,0,3
43611,0,0,3,0,0,1,0,1,1,3,1,2,3,3,6,3,2
43612,5,0,5,0,0,0,0,0,1,1,1,1,0,0,0,0,0
43613,3,0,2,0,0,5,0,1,1,3,1,2,8,8,2,0,3
43614,0,0,2,0,0,2,0,1,1,2,1,9,1,3,8,3,2
43615,0,0,2,0,1,6,1,1,1,3,1,2,5,3,10,0,2
43616,0,0,5,0,1,1,0,1,1,1,1,1,6,4,12,0,2
43617,0,0,1,0,1,0,0,0,1,1,1,2,0,0,0,0,0
43618,5,0,3,0,0,2,0,1,1,2,1,2,5,8,2,0,3
43619,4,0,2,0,1,3,0,1,1,1,1,2,1,9,3,3,4
43620,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0
43621,1,0,2,0,0,2,1,1,1,2,1,2,3,5,10,0,3
43622,2,0,2,0,1,4,1,1,1,1,1,1,1,8,9,3,4
43623,5,0,2,0,1,6,1,1,1,2,1,2,2,2,8,3,1
43624,5,0,1,0,0,0,0,0,1,2,1,2,0,0,0,0,0
43625,1,0,2,0,1,6,1,1,1,2,1,2,5,4,11,0,2
43626,4,0,1,0,1,2,0,1,1,2,1,1,1,4,8,2,2
43627,5,0,2,0,0,5,1,1,1,3,1,2,1,2,10,3,2
43628,5,0,2,0,1,6,1,1,1,3,1,2,5,1,2,0,2
43629,5,0,2,0,1,4,1,1,1,3,1,2,5,4,11,0,2
43630,3,0,2,0,0,5,1,1,1,1,1,1,1,1,4,1,2
43631,0,0,2,0,0,7,1,1,1,2,1,2,5,1,4,0,1
43632,2,0,0,0,0,0,3,0,1,1,1,1,0,0,0,0,0
43633,2,0,3,0,0,6,3,1,2,2,1,1,5,5,3,0,3
43634,2,0,2,0,0,4,1,1,2,2,4,2,1,2,11,3,1
43635,2,0,2,0,1,5,1,1,1,2,1,1,5,9,11,0,4
43636,3,0,3,0,0,2,0,1,1,1,1,1,1,3,8,2,2
43637,4,0,2,0,1,5,1,1,1,2,1,1,1,1,6,3,2
43638,3,0,1,0,0,3,0,1,1,2,1,2,1,8,9,3,4
43639,0,0,1,0,1,5,3,1,2,3,3,6,2,5,4,3,2
43640,3,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0
43641,3,0,2,0,0,7,1,1,1,2,1,2,5,1,6,0,2
43642,1,0,2,0,1,5,1,1,1,2,1,2,1,2,11,3,1
43643,3,0,4,0,1,1,0,0,1,1,1,2,6,4,4,0,2
43644,1,0,2,0,1,5,1,1,1,1,1,2,1,6,10,3,2
43645,3,0,1,0,0,7,4,1,1,4,1,9,5,2,3,0,1
43646,3,0,2,0,0,4,1,1,2,2,3,7,7,3,8,0,1
43647,4,0,2,0,0,2,0,1,1,2,1,2,1,1,6,3,2
43648,5,0,4,0,1,2,0,1,1,3,1,2,1,9,2,3,4
43649,0,0,2,0,1,4,1,1,2,3,1,2,1,7,4,2,2
43650,0,0,2,0,1,0,0,0,1,1,1,2,0,0,0,0,0
43651,3,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
43652,5,0,3,0,0,5,3,1,1,3,1,2,5,8,2,0,4
43653,5,0,2,0,1,4,1,1,1,2,1,1,2,7,2,3,3
43654,5,0,2,0,1,6,1,1,1,2,1,2,5,7,4,0,4
43655,2,0,3,0,1,4,3,1,1,1,1,2,1,1,4,3,1
43656,5,0,1,0,1,4,0,1,1,1,1,2,2,2,2,4,1
43657,2,0,2,0,1,2,1,1,1,1,1,1,1,2,2,3,1
43658,1,0,5,1,0,1,0,1,0,2,0,0,3,3,9,0,2
43659,5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
43660,4,0,2,0,0,2,0,1,1,1,1,1,1,5,4,2,3
43661,5,0,3,0,0,0,0,0,1,1,1,9,0,0,0,0,0
43662,5,0,2,0,1,1,0,1,1,1,1,1,1,6,11,3,2
43663,5,0,3,0,1,2,3,1,1,1,1,1,1,4,7,3,2
43664,1,0,2,0,0,6,1,1,2,1,1,2,1,7,4,3,4
43665,4,0,2,0,0,0,0,0,1,2,1,6,0,0,0,0,0
43666,0,0,1,0,0,5,2,1,1,1,1,2,5,8,6,0,4
43667,2,0,5,0,1,4,3,1,2,1,4,2,1,0,4,1,2
43668,2,0,3,0,1,2,0,1,1,1,1,1,9,1,6,0,1
43669,3,0,5,0,1,6,1,1,1,2,1,2,5,6,11,0,4
43670,2,0,5,0,1,4,3,1,1,2,1,2,1,0,0,2,2
43671,2,0,2,0,1,3,1,1,1,4,1,2,1,7,6,2,2
43672,5,0,2,0,1,0,0,1,1,2,3,6,0,0,0,0,0
43673,5,0,2,0,0,6,1,1,1,2,1,9,5,1,10,0,1
43674,5,0,2,0,0,2,1,1,1,1,1,1,1,1,8,2,2
43675,4,0,3,0,1,0,0,1,1,1,1,2,0,0,0,0,0
43676,0,0,1,0,0,6,4,1,1,2,1,2,5,8,10,0,3
43677,3,0,6,0,0,0,0,0,1,1,1,1,0,0,0,0,0
43678,4,0,2,0,0,5,1,1,1,2,1,2,5,0,0,0,2
43679,0,0,5,0,0,5,4,1,1,1,1,9,2,9,4,2,4
43680,5,0,3,0,1,0,0,0,1,1,1,9,0,7,4,0,4
43681,0,0,2,0,0,6,1,1,1,5,1,2,5,5,4,0,3
43682,4,0,2,0,1,4,1,1,1,2,1,2,2,4,12,3,2
43683,1,0,3,0,1,0,0,1,1,1,1,2,0,0,0,0,0
43684,2,0,3,0,1,1,0,0,1,1,1,2,4,7,4,1,2
43685,5,0,2,0,1,2,1,1,1,2,1,9,1,2,11,1,1
43686,5,0,2,0,0,3,1,1,1,2,1,1,2,1,2,3,2
43687,1,0,2,0,1,0,0,0,1,1,1,2,0,0,0,0,0
43688,5,0,2,0,0,6,1,1,1,2,1,2,5,1,5,0,1
43689,0,0,2,0,0,0,1,0,1,1,1,9,0,0,0,0,0
43690,3,0,1,0,0,1,0,0,2,1,5,6,6,1,4,0,2
43691,0,0,5,0,1,0,0,0,1,0,1,2,0,0,0,0,0
43692,4,0,5,0,0,0,0,1,1,1,1,9,0,0,0,0,0
43693,1,0,2,0,0,7,1,1,1,3,1,2,5,3,11,0,2
43694,2,0,2,0,1,3,1,1,1,1,1,1,1,4,8,1,2
43695,5,0,2,0,0,0,0,0,1,2,1,1,0,0,0,0,0
43696,5,0,2,0,0,3,1,1,1,1,1,2,1,3,4,3,2
43697,1,0,2,0,1,4,1,1,1,3,1,2,8,8,2,0,4
43698,2,0,1,0,1,7,4,1,1,3,1,2,5,2,8,0,2
43699,4,0,4,0,1,3,3,1,1,1,1,2,1,8,6,3,4
43700,0,0,2,0,1,3,1,1,1,2,1,1,1,4,7,3,2
43701,5,0,1,0,0,1,0,0,1,1,1,2,4,0,0,3,2
43702,3,0,3,1,0,1,0,1,0,1,0,0,1,0,0,1,2
43703,4,0,1,0,0,0,0,1,1,2,1,9,0,0,0,0,0
43704,1,0,3,0,0,0,0,0,1,1,1,2,0,0,0,0,0
43705,2,0,2,0,1,5,1,1,1,4,1,2,8,9,3,0,4
43706,5,0,5,0,0,7,3,1,1,1,1,2,5,5,3,0,3
43707,2,0,2,0,0,0,0,0,1,5,1,1,0,0,0,0,0
43708,1,0,5,0,0,3,3,1,1,1,1,1,1,5,6,3,4
43709,3,0,2,0,1,2,1,1,1,2,1,1,1,2,11,3,2
43710,1,0,3,0,1,5,1,1,1,4,1,2,5,8,2,0,3
43711,3,0,2,0,0,4,1,1,1,2,1,1,1,5,3,2,1
43712,4,0,1,0,0,5,4,1,1,2,1,1,5,9,5,0,4
43713,1,0,5,0,1,0,0,0,2,1,1,2,0,0,0,0,0
43714,5,0,2,0,0,6,1,1,1,2,1,2,5,4,11,0,3
43715,1,0,3,0,0,0,0,0,1,1,3,6,0,0,0,0,0
43716,2,0,2,0,1,5,1,1,1,3,1,2,5,9,2,0,3
43717,5,0,2,0,0,2,1,1,1,2,1,2,1,2,11,3,1
43718,5,0,5,0,1,3,0,1,1,2,1,2,1,6,12,3,3
43719,1,0,3,0,0,0,0,0,1,1,1,2,0,0,0,0,0
43720,4,0,1,0,0,7,4,1,1,3,1,2,5,5,2,0,1
43721,1,0,2,0,0,4,1,1,1,1,1,6,1,7,6,1,4
43722,5,0,2,0,0,1,0,1,1,2,1,2,3,1,4,0,2
43723,2,0,2,0,1,6,1,1,1,3,1,2,5,2,10,0,1
43724,4,0,2,0,1,5,1,1,1,3,1,2,8,7,4,0,4
43725,5,0,1,0,0,0,0,1,1,1,1,2,0,0,0,0,0
43726,2,0,2,0,1,4,1,1,1,2,1,2,1,6,12,3,4
43727,0,0,2,0,1,5,1,1,2,2,1,2,1,9,2,3,3
43728,0,0,2,0,1,5,1,1,1,1,1,2,1,0,0,3,2
43729,3,0,5,0,1,0,0,0,1,1,1,2,0,0,0,0,0
43730,0,0,5,0,0,5,0,1,1,2,1,2,1,2,8,3,1
43731,2,0,1,0,0,0,0,1,1,1,1,9,0,0,0,0,0
43732,4,0,1,0,1,1,0,0,1,1,1,2,6,6,11,0,2
43733,5,0,3,0,0,6,3,1,1,3,1,1,5,7,4,0,4
43734,5,0,2,0,1,0,0,0,1,1,1,9,0,0,0,0,0
43735,3,0,2,0,1,0,0,0,1,1,1,9,0,0,0,0,0
43736,1,0,2,0,1,4,0,1,1,2,1,2,1,7,8,3,2
43737,0,0,2,0,1,5,1,1,1,1,1,9,7,2,12,0,1
43738,3,0,1,0,1,4,3,1,1,2,1,8,1,2,6,3,1
43739,2,0,1,0,0,5,3,1,1,1,1,2,1,0,0,1,2
43740,4,0,2,0,0,6,1,1,1,2,1,2,1,5,3,3,3
43741,2,0,3,0,1,2,0,1,2,1,1,1,1,4,8,3,2
43742,3,0,1,0,0,0,0,0,1,1,1,2,0,0,0,0,0
43743,4,0,1,0,1,0,0,0,1,3,1,2,0,0,0,0,0
43744,2,0,2,0,1,5,1,1,1,1,1,1,2,2,6,2,1
43745,3,0,2,0,0,7,1,1,1,3,1,2,5,8,3,0,4
43746,2,0,1,0,1,7,4,1,1,4,1,2,5,6,12,0,3
43747,5,0,5,0,0,3,2,1,1,1,1,1,1,3,12,2,2
43748,2,0,1,0,1,6,4,1,1,3,1,2,5,4,11,0,2
43749,5,0,1,0,0,3,0,1,2,3,3,1,1,9,1,3,4
43750,5,0,2,0,1,4,1,1,1,2,1,2,3,4,9,0,2
43751,1,0,1,0,1,7,4,1,1,2,1,2,5,0,0,0,3
43752,2,0,2,0,0,4,1,1,1,1,1,2,1,3,2,3,2
43753,5,0,5,0,0,0,0,0,1,2,1,2,0,0,0,0,0
43754,1,0,2,0,1,4,1,1,1,2,1,2,1,2,6,2,1
43755,2,0,2,0,1,1,0,0,2,2,1,1,4,3,7,3,2
43756,5,0,2,0,0,2,1,1,1,1,1,1,1,2,11,3,1
43757,1,0,3,0,0,4,0,1,1,3,1,2,1,1,4,4,1
43758,4,0,2,0,0,4,1,1,1,1,1,2,1,8,6,4,4
43759,2,0,2,0,0,2,1,1,2,1,3,9,1,0,0,3,2
43760,1,0,5,0,1,4,3,1,1,2,1,2,1,6,11,2,3
43761,2,0,2,0,0,3,1,1,1,1,1,1,1,8,2,3,4
43762,2,0,2,0,1,5,1,1,1,3,1,1,5,6,10,0,3
43763,0,0,2,0,0,2,0,1,1,2,1,2,7,5,2,0,3
43764,4,0,2,0,1,0,0,1,1,2,1,2,9,4,2,0,2
43765,3,0,2,0,1,0,0,0,1,1,1,1,0,0,0,0,0
43766,3,0,2,0,0,3,0,1,1,5,1,2,8,5,3,0,3
43767,5,0,2,0,1,6,1,1,1,2,1,2,5,7,4,0,4
43768,0,0,2,0,1,5,1,1,1,2,1,2,2,7,4,3,2
43769,1,0,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0
43770,4,0,2,0,1,2,0,1,1,1,1,1,1,5,4,2,4
43771,0,0,1,0,1,6,4,1,1,2,1,2,5,0,0,0,4
43772,0,0,1,0,0,2,0,1,1,1,1,2,1,8,6,3,4
43773,3,0,3,0,0,1,0,1,1,2,3,7,1,6,11,3,3
43774,3,0,2,0,1,5,1,1,2,1,3,4,2,5,3,3,3
43775,2,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
43776,1,0,2,0,1,3,1,1,1,2,1,2,1,0,0,2,2
43777,0,0,2,0,1,7,1,1,1,2,1,2,5,7,4,0,4
43778,0,0,4,0,0,2,0,1,1,2,1,1,1,3,9,3,2
43779,3,0,2,0,1,6,1,1,1,3,1,2,5,9,5,0,4
43780,1,0,3,0,1,1,0,1,1,1,1,1,1,1,2,3,1
43781,2,0,2,0,1,4,1,1,1,2,1,2,1,6,11,3,2
43782,4,0,2,0,1,6,1,1,1,2,1,2,5,3,3,0,2
43783,4,0,2,0,0,2,1,1,1,2,1,2,1,0,0,2,2
43784,3,0,4,0,1,0,0,0,1,1,1,2,0,0,0,0,0
43785,1,0,2,0,0,2,1,1,1,2,1,2,1,2,10,3,1
43786,3,0,1,0,1,1,0,1,2,1,1,9,1,4,9,3,2
43787,5,0,3,0,1,0,0,0,1,1,1,9,0,0,0,0,0
43788,4,0,2,0,0,5,1,1,1,2,1,1,2,8,6,2,4
43789,2,0,2,0,0,4,1,1,2,1,1,1,1,0,0,3,2
43790,0,0,2,0,0,5,1,1,1,3,1,2,1,1,2,3,1
43791,5,0,2,0,0,7,1,1,1,4,1,2,9,9,5,0,4
43792,0,0,1,0,0,2,0,1,1,1,1,1,1,5,3,3,3
43793,2,0,2,0,0,0,1,1,1,1,1,2,0,0,0,0,0
43794,3,0,2,0,0,4,1,1,1,1,1,1,2,2,10,4,1
43795,1,0,3,0,1,0,0,1,1,2,1,1,0,0,0,0,0
43796,5,0,2,0,0,5,1,1,1,2,1,2,1,8,2,2,2
43797,2,0,5,0,0,0,0,0,1,1,1,1,0,0,0,0,0
43798,5,0,3,0,1,7,4,1,1,3,1,2,5,4,8,0,1
43799,0,0,2,0,0,6,1,1,1,1,1,1,5,5,12,0,3
43800,3,0,5,0,1,2,0,1,1,1,3,4,1,7,4,2,4
43801,2,0,2,0,1,1,0,1,1,2,1,2,1,2,10,1,2
43802,3,0,5,0,1,1,0,1,2,3,3,7,1,2,10,3,1
43803,2,0,2,0,1,6,1,1,1,4,1,2,5,2,1,2,1
43804,3,0,1,0,0,5,4,1,1,1,2,2,1,9,8,1,4
43805,5,0,1,0,0,0,0,0,1,1,1,2,0,0,0,0,0
43806,1,0,1,0,1,6,3,1,1,1,1,9,5,9,2,0,3
43807,0,0,2,0,1,1,0,0,1,1,1,9,0,0,0,0,0
43808,2,0,1,0,0,2,0,1,1,1,1,2,2,5,3,3,3
43809,2,0,2,0,0,2,1,1,2,4,1,1,8,8,6,0,4
43810,0,0,3,0,1,0,0,0,1,2,1,2,0,0,0,0,0
43811,3,0,2,0,1,6,1,1,1,4,1,2,5,7,4,0,2
43812,2,0,1,0,0,6,3,1,2,1,1,2,1,2,11,2,2
43813,5,0,2,0,1,4,1,1,1,1,1,2,1,4,8,3,2
43814,4,0,4,0,1,1,0,0,1,1,1,1,6,4,2,0,2
43815,5,0,2,0,1,2,1,1,1,2,1,2,1,2,10,3,1
43816,5,0,2,0,0,2,1,1,1,1,3,4,1,4,11,3,2
43817,2,0,1,0,1,7,4,1,1,4,1,9,5,4,8,0,2
43818,5,0,1,0,1,5,4,1,1,1,1,2,3,9,2,0,4
43819,3,0,5,0,0,6,3,1,1,1,3,9,5,2,11,0,1
43820,2,0,2,0,1,4,1,0,1,1,1,2,6,3,11,0,2
43821,2,0,1,0,0,7,3,1,1,2,1,2,5,5,9,0,3
43822,5,0,2,0,1,1,0,0,1,1,1,1,4,0,0,2,2
43823,3,0,2,0,0,2,1,0,1,1,3,6,4,1,2,1,2
43824,4,0,2,0,1,6,1,1,1,3,1,2,5,7,4,0,4
43825,2,0,2,0,0,1,0,1,1,1,1,2,9,8,6,0,4
43826,4,0,5,0,0,5,4,1,2,2,1,1,5,9,5,0,4
43827,5,0,3,0,1,2,0,1,1,3,4,2,7,8,2,0,4
43828,0,0,1,0,0,0,0,0,1,1,1,2,0,0,0,0,0
43829,0,0,3,0,0,0,0,0,1,1,1,2,0,0,0,0,0
43830,3,0,2,0,1,3,1,0,1,2,1,2,4,4,9,1,2
43831,2,0,2,0,1,2,0,1,1,1,1,2,9,5,3,0,3
43832,5,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0
43833,4,0,1,0,1,4,3,1,2,2,3,4,1,7,4,2,4
43834,4,0,2,0,0,5,1,1,1,1,1,2,2,0,0,4,2
43835,1,0,4,0,0,3,3,1,1,1,3,6,1,1,4,4,1
43836,5,0,3,0,1,4,2,1,1,1,1,2,3,7,4,0,4
43837,5,0,5,0,0,1,0,1,1,1,1,1,3,8,2,0,3
43838,3,0,2,0,0,5,1,1,1,1,1,1,2,0,0,3,4
43839,4,0,3,0,0,0,0,0,1,1,1,2,0,0,0,0,0
43840,5,0,1,0,0,0,0,0,1,1,1,9,0,0,0,0,0
43841,1,0,3,0,0,4,0,1,1,2,1,1,1,5,3,3,3
43842,4,0,2,0,1,0,0,1,1,1,1,9,0,0,0,0,0
43843,5,0,5,0,0,2,3,1,1,1,1,1,1,3,8,3,2
43844,5,0,1,0,0,7,4,1,1,2,1,2,5,2,11,0,1
43845,3,0,5,0,1,4,3,1,1,4,1,1,8,0,0,0,3
43846,4,0,2,0,1,6,1,1,1,2,1,2,5,9,4,0,4
43847,0,0,5,1,1,1,0,1,0,1,0,0,1,8,6,2,3
43848,5,0,3,0,1,4,2,1,2,1,1,2,1,0,0,2,4
43849,0,0,3,0,1,0,0,0,1,2,1,1,0,0,0,0,0
43850,2,0,2,0,1,0,0,0,1,1,1,1,0,0,0,0,0
43851,4,0,2,0,0,5,1,1,1,1,1,2,1,5,3,3,4
43852,5,0,5,0,0,3,3,1,1,2,1,1,2,9,8,2,4
43853,3,0,5,0,0,3,0,1,1,1,1,2,1,0,0,2,2
43854,2,0,1,0,0,6,4,1,1,4,1,2,5,5,3,0,3
43855,5,0,5,0,0,2,0,1,1,2,1,1,2,2,11,4,1
43856,3,0,5,0,1,2,0,1,1,2,5,6,1,9,8,1,2
43857,0,0,1,0,0,0,0,0,1,3,1,2,0,0,0,0,0
43858,3,0,2,0,1,3,1,1,2,1,3,6,1,3,12,2,1
43859,0,0,3,0,1,0,0,0,1,1,1,1,0,0,0,0,0
43860,5,0,1,0,0,2,0,1,1,1,1,2,1,4,12,2,2
43861,5,0,3,0,0,4,3,1,1,1,1,2,1,2,6,2,1
43862,5,0,4,0,0,3,0,1,1,1,1,2,3,9,12,0,4
43863,2,0,2,0,1,7,1,1,1,3,1,2,5,4,11,0,4
43864,1,0,1,0,0,6,3,1,1,1,1,2,5,0,0,0,4
43865,3,0,2,0,1,7,1,1,1,3,1,2,5,9,6,0,4
43866,5,0,1,0,0,0,0,0,1,1,1,2,0,0,0,0,0
43867,4,0,5,0,1,5,4,1,1,1,1,1,5,7,5,0,4
43868,3,0,1,0,1,1,0,1,1,2,1,8,2,2,11,1,1
43869,1,0,2,0,1,5,1,1,1,1,1,2,9,0,0,0,0
43870,5,0,2,0,1,3,1,1,1,1,1,1,1,0,0,2,2
43871,1,0,1,0,0,1,0,0,1,5,1,2,4,0,0,1,2
43872,1,0,2,0,1,4,1,0,1,1,1,2,0,0,0,0,0
43873,0,0,2,0,1,4,1,1,1,2,1,2,5,4,6,0,2
43874,2,0,2,0,0,4,1,1,1,1,1,2,1,8,4,2,4
43875,1,0,2,0,1,4,1,1,1,1,1,2,7,9,12,0,4
43876,5,0,4,0,0,0,0,1,1,1,1,2,0,0,0,0,0
43877,3,0,2,0,1,3,1,1,1,1,1,9,1,2,11,3,2
43878,2,0,2,0,1,2,0,1,1,3,1,2,8,0,0,0,4
43879,3,0,2,0,0,0,0,1,1,2,1,5,0,0,0,0,0
43880,4,0,3,0,1,2,0,1,1,1,1,2,0,0,0,0,0
43881,3,0,2,0,0,7,1,1,1,3,1,2,5,5,3,0,3
43882,5,0,2,0,0,0,0,0,1,1,1,2,0,0,0,0,0
43883,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
43884,5,0,1,0,0,6,3,1,1,3,1,1,5,8,2,0,4
43885,3,0,3,0,1,0,0,0,1,1,3,4,0,0,0,0,0
43886,0,0,1,0,0,1,0,0,1,2,1,2,6,4,11,0,2
43887,4,0,1,0,1,7,4,1,1,2,1,2,5,1,1,0,2
43888,3,0,2,0,1,7,1,1,1,2,1,1,5,6,12,0,4
43889,5,0,2,0,0,4,1,1,1,1,1,2,1,7,8,3,3
43890,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0
43891,4,0,2,0,1,1,0,1,1,2,1,1,1,2,11,2,1
43892,0,0,2,0,0,0,0,0,1,1,1,2,0,0,0,0,0
43893,1,0,2,0,0,3,1,1,1,1,1,1,1,3,9,2,2
43894,4,0,2,0,1,7,1,1,1,5,1,9,5,3,12,0,2
43895,4,0,5,0,1,1,0,1,1,1,1,1,1,9,8,4,4
43896,3,0,2,0,0,5,1,1,2,2,3,6,2,9,5,3,4
43897,4,0,2,0,1,0,0,1,1,1,1,2,0,0,0,0,0
43898,1,0,2,0,1,6,1,1,1,4,1,2,5,9,3,0,4
43899,2,0,5,0,1,3,2,1,2,3,1,2,1,6,11,2,3
43900,2,0,5,0,1,2,0,1,1,1,1,1,1,6,10,2,4
43901,4,0,2,0,0,4,1,0,1,1,1,2,4,7,4,1,2
43902,5,0,5,0,1,6,0,1,1,2,1,2,2,0,0,4,2
43903,1,0,2,0,0,2,1,1,1,1,5,5,2,4,7,3,2
43904,0,0,2,0,0,5,1,1,1,1,1,2,5,1,9,0,3
43905,4,0,5,0,0,6,3,1,1,2,1,2,5,5,5,0,3
43906,2,0,2,0,1,6,1,1,1,2,1,2,5,9,6,0,4
43907,0,0,1,0,1,5,4,1,1,3,1,2,8,8,4,0,3
43908,3,0,3,0,0,1,0,1,1,2,1,1,3,5,2,0,2
